0.126 0.0 57 0 0
0.204 0.0 57 0 0
0.283 0.0 57 0 0
0.361 -0.1 57 0 0
0.440 -0.2 57 0 0
0.519 0.0 56 0 0
0.596 -0.2 57 0 0
0.675 -0.0 56 0 0
0.753 -0.2 57 0 0
0.832 -0.0 56 0 0
0.911 -0.1 57 0 0
0.989 0.0 56 0 0
1.068 0.1 56 0 0
1.145 0.1 57 0 0
1.224 0.2 56 0 0
1.303 0.3 56 0 0
1.381 0.2 56 0 0
1.460 -0.0 56 0 0
1.538 0.0 55 0 0
1.616 -0.2 56 0 0
1.695 -0.0 55 0 0
1.773 -0.1 56 0 0
1.852 -0.1 55 0 0
1.930 -0.2 56 0 0
2.009 0.0 55 0 0
2.086 0.0 54 0 0
2.165 0.0 54 0 0
2.244 -0.2 55 0 0
2.322 0.3 55 0 0
2.401 0.1 54 0 0
2.479 -0.0 54 0 0
2.557 0.3 55 0 0
2.636 0.1 54 0 0
2.714 0.1 55 0 0
2.793 0.3 54 0 0
2.871 0.3 54 0 0
2.950 0.4 54 0 0
3.028 0.3 54 0 0
3.106 0.3 54 0 0
3.185 0.3 54 0 0
3.263 0.1 54 0 0
3.342 0.3 54 0 0
3.421 -0.1 54 0 0
3.499 0.1 53 0 0
3.577 0.2 52 0 0
3.655 0.1 53 0 0
3.734 0.2 53 0 0
3.813 0.1 53 0 0
3.891 0.2 53 0 0
3.970 0.2 53 0 0
4.047 0.2 53 0 0
4.126 0.2 53 0 0
4.205 0.2 52 0 0
4.283 0.2 53 0 0
4.362 0.1 65 0 0
4.440 0.2 234 0 0
4.518 0.3 365 0 0
4.597 0.1 465 1 0
4.675 0.1 543 1 0
4.754 -0.1 604 1 0
4.833 0.0 651 1 0
4.911 0.4 689 0 0
4.989 0.3 719 0 0
5.067 -0.0 742 0 0
5.146 0.3 761 1 0
5.225 0.2 775 2 0
5.303 0.3 787 1 0
5.382 0.2 796 1 0
5.460 0.2 805 1 0
5.538 0.1 810 1 0
5.617 0.2 815 1 0
5.696 -0.2 818 0 0
5.774 0.1 821 1 0
5.853 0.2 824 1 0
5.932 0.3 825 0 0
