  Time, Press(Pa), Height(m), Height(f), Speed(m/s), Speed(mph), Speed(mach), Accel(m/s²), Accel(ft/s²),  Accel(g)
 0,000,     91996,       0,0,       0,0,       0,00,       0,00,      0,0000,        0,00,         0,00,    0,0000
 0,192,     92850,     -76,6,    -251,3,     488,79,    1093,39,      1,4250,     1972,22,      6470,55,  201,1110
 0,384,     86771,     481,5,    1579,8,     596,37,    1334,03,      1,7387,      100,82,       330,78,   10,2809
 0,576,     87821,     382,9,    1256,3,     371,00,     829,90,      1,0816,     -600,42,     -1969,87,  -61,2253
 0,768,     88640,     306,6,    1006,1,       5,08,      11,37,      0,0148,    -1028,57,     -3374,57, -104,8849
 0,960,     88719,     299,3,     982,0,    -138,72,    -310,30,     -0,4044,     -739,92,     -2427,55,  -75,4506
 1,152,     88988,     274,4,     900,3,    -102,02,    -228,21,     -0,2974,     -163,32,      -535,82,  -16,6538
 1,344,     89007,     272,7,     894,6,     -55,38,    -123,89,     -0,1615,      135,72,       445,28,   13,8398
 1,536,     89130,     261,3,     857,3,     -27,64,     -61,84,     -0,0806,      161,22,       528,95,   16,4402
 1,728,     89110,     263,1,     863,3,      -4,70,     -10,51,     -0,0137,      114,99,       377,27,   11,7259
 1,920,     89034,     270,2,     886,4,       9,55,      21,36,      0,0278,       66,13,       216,96,    6,7433
 2,112,     89027,     270,8,     888,5,      10,77,      24,09,      0,0314,       17,71,        58,11,    1,8062
 2,304,     89006,     272,8,     894,9,       4,09,       9,15,      0,0119,      -15,06,       -49,42,   -1,5359
 2,496,     89030,     270,5,     887,6,      -2,05,      -4,58,     -0,0060,      -19,68,       -64,56,   -2,0067
 2,688,     89046,     269,1,     882,7,      -2,83,      -6,33,     -0,0082,       -3,13,       -10,28,   -0,3194
 2,880,     89047,     269,0,     882,4,       2,17,       4,86,      0,0063,       15,12,        49,60,    1,5416
 3,072,     89026,     270,9,     888,8,       8,47,      18,95,      0,0247,       17,04,        55,89,    1,7372
 3,264,     88966,     276,5,     907,0,       8,98,      20,10,      0,0262,       -0,19,        -0,62,   -0,0194
 3,456,     88969,     276,2,     906,1,       2,26,       5,05,      0,0066,      -19,96,       -65,49,   -2,0356
 3,648,     89010,     272,4,     893,7,      -4,70,     -10,50,     -0,0137,      -23,44,       -76,91,   -2,3905
 3,840,     89018,     271,6,     891,2,      -6,20,     -13,87,     -0,0181,      -10,45,       -34,27,   -1,0651
 4,032,     89020,     271,5,     890,6,      -4,09,      -9,14,     -0,0119,        4,73,        15,51,    0,4822
 4,224,     89028,     270,7,     888,2,      -1,07,      -2,39,     -0,0031,       11,29,        37,03,    1,1510
 4,416,     89041,     269,5,     884,2,       1,67,       3,74,      0,0049,        5,96,        19,54,    0,6073
 4,608,     88977,     275,4,     903,7,       0,34,       0,76,      0,0010,       -9,42,       -30,92,   -0,9609
 4,800,     89029,     270,6,     887,9,      -6,65,     -14,88,     -0,0194,      -24,09,       -79,03,   -2,4564
 4,992,     89055,     268,2,     880,0,     -13,62,     -30,47,     -0,0397,      -24,29,       -79,68,   -2,4764
 5,184,     89109,     263,2,     863,6,     -15,21,     -34,03,     -0,0443,       -9,75,       -32,00,   -0,9945
 5,376,     89113,     262,9,     862,4,     -12,34,     -27,61,     -0,0360,        4,90,        16,08,    0,4997
 5,568,     89161,     258,4,     847,9,      -9,37,     -20,96,     -0,0273,        7,21,        23,64,    0,7349
 5,760,     89118,     262,4,     860,9,     -10,08,     -22,56,     -0,0294,        0,12,         0,40,    0,0124
 5,952,     89200,     254,8,     836,1,     -12,80,     -28,64,     -0,0373,       -3,25,       -10,66,   -0,3312
 6,144,     89230,     252,1,     827,0,     -12,03,     -26,92,     -0,0351,        1,68,         5,52,    0,1716
