  Time, Press(Pa), Height(m), Height(f), Speed(m/s), Speed(mph), Speed(mach), Accel(m/s²), Accel(ft/s²),  Accel(g)
 0,000,     91042,       0,0,       0,0,       0,00,       0,00,      0,0000,        0,00,         0,00,    0,0000
 0,192,     90996,       4,2,      13,7,      12,21,      27,32,      0,0356,       67,02,       219,87,    6,8337
 0,384,     90956,       7,8,      25,6,      20,54,      45,95,      0,0599,       38,73,       127,07,    3,9494
 0,576,     90904,      12,5,      41,1,      31,55,      70,58,      0,0920,       48,71,       159,81,    4,9671
 0,768,     90784,      23,4,      76,9,      40,89,      91,47,      0,1192,       44,09,       144,64,    4,4955
 0,960,     90692,      31,8,     104,4,      45,06,     100,79,      0,1314,       25,50,        83,66,    2,6001
 1,152,     90593,      40,8,     134,0,      45,02,     100,71,      0,1313,        6,98,        22,92,    0,7122
 1,344,     90508,      48,6,     159,4,      43,89,      98,18,      0,1280,       -2,72,        -8,93,   -0,2777
 1,536,     90412,      57,4,     188,2,      42,89,      95,95,      0,1250,       -6,30,       -20,66,   -0,6421
 1,728,     90322,      65,6,     215,1,      41,28,      92,35,      0,1204,       -8,66,       -28,40,   -0,8828
 1,920,     90244,      72,7,     238,5,      38,92,      87,06,      0,1135,      -10,77,       -35,34,   -1,0983
 2,112,     90167,      79,7,     261,6,      36,54,      81,75,      0,1065,      -11,38,       -37,32,   -1,1600
 2,304,     90093,      86,5,     283,8,      34,57,      77,34,      0,1008,      -10,57,       -34,68,   -1,0778
 2,496,     90030,      92,3,     302,8,      32,84,      73,45,      0,0957,       -9,74,       -31,96,   -0,9933
 2,688,     89954,      99,2,     325,6,      31,01,      69,37,      0,0904,       -9,60,       -31,50,   -0,9791
 2,880,     89906,     103,6,     340,1,      29,06,      65,01,      0,0847,       -9,62,       -31,55,   -0,9806
 3,072,     89838,     109,9,     360,5,      27,23,      60,90,      0,0794,       -8,99,       -29,49,   -0,9165
 3,264,     89793,     114,0,     374,1,      25,77,      57,64,      0,0751,       -7,83,       -25,68,   -0,7982
 3,456,     89740,     118,9,     390,0,      24,64,      55,11,      0,0718,       -7,33,       -24,05,   -0,7475
 3,648,     89685,     123,9,     406,6,      23,16,      51,81,      0,0675,       -8,31,       -27,27,   -0,8476
 3,840,     89644,     127,7,     419,0,      21,00,      46,98,      0,0612,       -9,72,       -31,87,   -0,9907
 4,032,     89609,     130,9,     429,5,      18,94,      42,38,      0,0552,      -10,08,       -33,07,   -1,0279
 4,224,     89569,     134,6,     441,6,      17,32,      38,74,      0,0505,       -9,98,       -32,74,   -1,0176
 4,416,     89534,     137,8,     452,2,      15,31,      34,25,      0,0446,      -10,53,       -34,56,   -1,0742
 4,608,     89510,     140,0,     459,4,      12,83,      28,70,      0,0374,      -10,65,       -34,94,   -1,0861
 4,800,     89491,     141,8,     465,1,      11,00,      24,61,      0,0321,       -8,99,       -29,48,   -0,9163
 4,992,     89471,     143,6,     471,2,      10,14,      22,67,      0,0296,       -7,29,       -23,93,   -0,7438
 5,184,     89443,     146,2,     479,6,       8,89,      19,88,      0,0259,       -8,13,       -26,67,   -0,8291
 5,376,     89432,     147,2,     483,0,       6,46,      14,45,      0,0188,      -10,37,       -34,03,   -1,0578
 5,568,     89429,     147,5,     483,9,       3,98,       8,90,      0,0116,      -10,77,       -35,34,   -1,0983
 5,760,     89424,     147,9,     485,4,       2,46,       5,50,      0,0072,       -8,99,       -29,50,   -0,9169
 5,952,     89416,     148,7,     487,8,       1,30,       2,90,      0,0038,       -7,53,       -24,69,   -0,7675
 6,144,     89421,     148,2,     486,3,      -0,20,      -0,45,     -0,0006,       -7,50,       -24,59,   -0,7643
 6,336,     89422,     148,1,     486,0,      -1,79,      -4,01,     -0,0052,       -8,01,       -26,29,   -0,8171
 6,528,     89432,     147,2,     483,0,      -3,30,      -7,38,     -0,0096,       -8,74,       -28,69,   -0,8916
 6,720,     89437,     146,7,     481,5,      -5,19,     -11,62,     -0,0151,       -9,95,       -32,63,   -1,0143
 6,912,     89454,     145,2,     476,3,      -7,58,     -16,95,     -0,0221,      -10,65,       -34,93,   -1,0856
 7,104,     89480,     142,8,     468,5,      -9,61,     -21,50,     -0,0280,       -9,39,       -30,80,   -0,9574
 7,296,     89501,     140,9,     462,1,     -10,79,     -24,13,     -0,0314,       -6,28,       -20,61,   -0,6406
 7,488,     89520,     139,1,     456,4,     -11,29,     -25,25,     -0,0329,       -2,49,        -8,17,   -0,2540
 7,680,     89559,     135,5,     444,6,     -11,01,     -24,64,     -0,0321,        1,15,         3,78,    0,1175
 7,872,     89563,     135,2,     443,4,     -10,02,     -22,42,     -0,0292,        3,74,        12,28,    0,3816
 8,064,     89593,     132,4,     434,4,      -8,91,     -19,92,     -0,0260,        3,77,        12,36,    0,3841
 8,256,     89607,     131,1,     430,1,      -8,41,     -18,82,     -0,0245,       -0,13,        -0,41,   -0,0128
 8,448,     89612,     130,6,     428,6,      -9,76,     -21,83,     -0,0284,       -7,12,       -23,34,   -0,7256
 8,640,     89649,     127,2,     417,5,     -13,19,     -29,50,     -0,0385,      -12,52,       -41,08,   -1,2768
 8,832,     89683,     124,1,     407,2,     -16,34,     -36,55,     -0,0476,      -10,91,       -35,80,   -1,1128
 9,024,     89734,     119,4,     391,8,     -16,72,     -37,40,     -0,0487,       -2,82,        -9,26,   -0,2878
 9,216,     89752,     117,8,     386,4,     -14,75,     -33,00,     -0,0430,        4,65,        15,24,    0,4738
 9,408,     89785,     114,7,     376,5,     -12,99,     -29,05,     -0,0379,        5,83,        19,13,    0,5947
 9,600,     89796,     113,7,     373,2,     -12,91,     -28,88,     -0,0376,        2,67,         8,76,    0,2724
 9,792,     89843,     109,4,     359,0,     -13,38,     -29,94,     -0,0390,        0,91,         3,00,    0,0932
 9,984,     89864,     107,5,     352,7,     -12,78,     -28,58,     -0,0372,        2,19,         7,20,    0,2237
10,176,     89887,     105,4,     345,8,     -11,63,     -26,02,     -0,0339,        3,18,        10,42,    0,3239
10,368,     89905,     103,7,     340,4,     -11,30,     -25,28,     -0,0329,        1,62,         5,32,    0,1654
10,560,     89939,     100,6,     330,1,     -11,69,     -26,16,     -0,0341,       -0,96,        -3,14,   -0,0975
10,752,     89955,      99,2,     325,3,     -12,31,     -27,54,     -0,0359,       -2,33,        -7,65,   -0,2378
10,944,     89985,      96,4,     316,3,     -12,89,     -28,83,     -0,0376,       -1,78,        -5,85,   -0,1817
11,136,     90023,      92,9,     304,9,     -12,80,     -28,62,     -0,0373,       -0,24,        -0,78,   -0,0244
11,328,     90034,      91,9,     301,6,     -12,31,     -27,53,     -0,0359,        0,20,         0,66,    0,0204
11,520,     90064,      89,2,     292,5,     -12,62,     -28,23,     -0,0368,       -1,11,        -3,66,   -0,1137
11,712,     90095,      86,3,     283,2,     -13,48,     -30,15,     -0,0393,       -1,99,        -6,54,   -0,2034
11,904,     90124,      83,7,     274,5,     -13,64,     -30,51,     -0,0398,       -0,89,        -2,93,   -0,0912
12,096,     90155,      80,8,     265,2,     -13,20,     -29,54,     -0,0385,        0,84,         2,75,    0,0853
12,288,     90169,      79,6,     261,0,     -12,98,     -29,03,     -0,0378,        2,11,         6,92,    0,2150
12,480,     90215,      75,4,     247,2,     -12,42,     -27,79,     -0,0362,        3,46,        11,35,    0,3527
12,672,     90231,      73,9,     242,4,     -11,10,     -24,84,     -0,0324,        4,01,        13,14,    0,4085
12,864,     90238,      73,2,     240,3,     -10,42,     -23,32,     -0,0304,        1,80,         5,91,    0,1838
13,056,     90280,      69,4,     227,7,     -11,20,     -25,04,     -0,0326,       -2,29,        -7,50,   -0,2331
13,248,     90290,      68,5,     224,7,     -12,48,     -27,92,     -0,0364,       -5,45,       -17,89,   -0,5561
13,440,     90331,      64,7,     212,4,     -13,77,     -30,80,     -0,0401,       -6,84,       -22,44,   -0,6976
13,632,     90353,      62,7,     205,8,     -15,25,     -34,11,     -0,0445,       -7,22,       -23,68,   -0,7360
13,824,     90396,      58,8,     192,9,     -16,71,     -37,37,     -0,0487,       -6,64,       -21,77,   -0,6767
14,016,     90431,      55,6,     182,5,     -17,74,     -39,68,     -0,0517,       -4,57,       -14,99,   -0,4660
14,208,     90470,      52,1,     170,8,     -18,04,     -40,35,     -0,0526,       -0,99,        -3,23,   -0,1005
14,400,     90513,      48,1,     157,9,     -17,36,     -38,84,     -0,0506,        3,51,        11,53,    0,3584
14,592,     90540,      45,7,     149,8,     -15,70,     -35,13,     -0,0458,        7,85,        25,77,    0,8009
14,784,     90577,      42,3,     138,8,     -13,37,     -29,91,     -0,0390,       10,72,        35,18,    1,0935
14,976,     90591,      41,0,     134,6,     -10,94,     -24,48,     -0,0319,       11,20,        36,76,    1,1424
15,168,     90614,      38,9,     127,7,      -9,03,     -20,21,     -0,0263,        9,49,        31,13,    0,9677
15,360,     90626,      37,8,     124,1,      -7,82,     -17,48,     -0,0228,        6,80,        22,30,    0,6932
15,552,     90644,      36,2,     118,7,      -7,03,     -15,72,     -0,0205,        4,14,        13,58,    0,4222
