0.126 0.0 510 1 0
0.204 -0.1 510 0 0
0.283 0.1 511 1 0
0.362 -0.0 511 1 0
0.440 0.1 511 0 0
0.519 0.2 510 0 0
0.596 0.3 510 0 0
0.675 0.0 510 1 1
0.754 -0.0 511 1 0
0.832 0.1 511 2 0
0.911 0.0 510 0 0
0.990 0.3 510 2 0
1.068 0.2 511 2 1
1.146 0.3 510 0 0
1.225 0.1 511 1 0
1.303 0.1 510 1 0
1.382 0.1 511 1 0
1.461 0.3 510 0 0
1.539 0.2 511 0 0
1.617 0.2 511 0 1
1.695 -0.1 510 0 0
1.774 0.4 510 1 0
1.853 0.3 510 1 0
1.931 0.2 511 0 0
2.010 0.2 510 2 1
2.088 0.3 510 0 0
2.166 0.1 510 1 0
2.245 0.3 510 0 0
2.324 0.3 510 0 0
2.402 0.3 511 1 0
2.481 0.3 513 1 0
2.560 0.2 510 1 0
2.637 0.1 510 2 0
2.716 0.1 511 0 0
2.794 0.1 510 1 0
2.873 0.4 510 0 0
2.952 0.4 510 3 0
3.030 0.2 511 0 0
3.108 0.3 510 1 0
3.187 0.0 510 1 0
3.265 0.3 510 0 0
3.344 0.3 510 3 0
3.423 0.5 510 0 0
3.501 0.2 511 0 0
3.579 0.1 510 0 0
3.657 0.4 511 0 0
3.736 0.3 511 2 0
3.815 0.4 511 0 0
3.893 0.2 511 0 0
3.972 0.2 510 1 0
4.050 0.2 511 0 0
4.128 0.2 510 0 0
4.207 0.4 510 0 0
4.286 0.4 511 1 1
4.364 0.3 511 0 0
4.443 0.3 510 0 0
4.521 0.2 510 1 0
4.599 0.3 511 0 0
4.678 0.2 510 2 2
4.756 0.1 510 0 0
4.835 0.0 510 0 0
4.914 0.2 510 1 0
4.992 0.1 510 2 0
5.070 0.3 510 1 0
5.149 0.1 510 1 0
5.227 0.3 511 1 0
5.306 0.2 510 1 0
5.385 0.4 511 0 0
5.463 -0.0 510 0 0
5.541 -0.1 510 0 0
5.620 -0.0 510 2 1
5.698 0.1 510 0 0
5.777 0.2 510 0 0
5.855 -0.2 509 0 0
5.934 0.0 509 0 0
6.012 0.0 510 2 2
6.090 -0.0 509 0 0
6.169 -0.2 510 1 1
6.248 -0.1 509 0 0
6.326 -0.1 509 0 0
6.405 0.4 510 2 0
6.483 0.2 510 0 0
6.561 0.1 510 0 0
6.640 0.1 511 2 0
6.719 0.1 511 0 0
6.797 0.1 510 0 0
6.876 0.2 510 1 0
6.953 0.1 511 0 0
7.032 0.4 511 1 0
7.111 0.2 510 0 0
7.189 0.3 510 1 0
7.268 0.2 510 0 0
7.347 0.3 508 0 0
7.425 0.4 510 2 0
7.503 0.2 510 2 0
7.582 0.4 509 0 0
7.660 0.4 510 1 0
7.739 0.1 510 2 1
7.818 0.4 510 0 0
7.896 0.1 510 0 0
7.974 0.3 509 1 0
8.052 0.3 510 0 0
8.131 0.3 507 1 0
8.210 0.1 510 1 0
8.288 0.3 511 0 0
8.367 0.0 510 0 0
8.445 0.3 510 0 0
8.523 0.2 510 0 0
8.602 0.2 511 1 0
8.681 0.3 510 0 0
8.759 0.1 510 2 1
8.838 0.1 509 0 0
8.916 0.3 509 0 0
8.994 0.1 510 0 0
9.073 0.2 509 2 0
9.151 0.0 509 0 0
9.230 0.1 510 0 0
9.309 0.3 510 1 0
9.387 0.4 509 0 0
9.465 -0.2 509 0 0
9.544 0.2 510 1 0
9.622 0.0 510 0 0
9.701 0.1 511 0 0
9.780 0.3 511 0 0
9.858 0.1 511 1 0
9.936 0.2 510 0 0
10.015 0.1 510 1 1
10.093 0.2 511 0 0
10.172 0.1 511 0 0
10.251 -0.0 510 1 0
10.329 0.1 508 2 0
10.407 0.1 510 0 0
10.486 0.4 509 0 0
10.564 0.2 510 1 0
10.643 0.1 509 0 0
10.722 0.1 509 0 0
10.800 0.3 509 0 0
10.878 -0.1 509 1 0
10.957 -0.0 510 2 1
11.036 0.1 509 0 0
11.114 0.3 510 1 0
11.193 0.3 510 1 0
11.272 0.1 510 0 0
11.350 0.0 510 0 1
11.428 0.2 511 1 0
11.507 -0.1 511 0 0
11.585 0.1 511 0 0
11.664 0.3 510 1 0
11.743 0.1 510 2 0
11.822 0.2 509 1 0
11.899 0.1 509 0 0
11.978 0.1 509 2 0
12.057 0.3 510 0 0
12.135 -0.1 510 0 0
12.214 -0.1 510 0 0
12.293 0.0 510 0 0
12.370 0.2 509 0 0
12.449 0.0 509 1 0
12.528 0.1 509 1 0
12.606 0.3 511 0 0
12.685 0.1 510 2 0
12.764 0.0 510 0 0
12.843 0.1 511 1 1
12.920 -0.0 510 0 0
12.999 -0.1 510 2 0
13.078 -0.1 510 0 0
13.156 0.1 510 0 0
13.235 0.1 510 0 0
13.314 -0.1 508 2 1
13.391 0.0 510 1 0
13.470 -0.0 509 0 0
13.549 0.2 507 0 0
13.627 0.3 509 2 0
13.706 0.0 509 1 0
13.785 0.2 509 1 0
13.863 0.0 509 0 0
13.941 0.1 510 1 0
14.020 0.1 509 0 0
14.099 0.4 509 0 0
14.177 0.2 510 1 0
14.256 0.3 510 0 0
14.334 -0.0 509 0 0
14.412 0.4 510 1 0
14.491 0.3 509 1 0
14.570 0.1 509 2 0
14.648 0.4 510 1 0
14.727 0.2 510 0 0
14.806 0.5 509 0 0
14.884 0.0 510 0 0
14.962 0.0 509 0 0
15.041 0.3 509 1 0
15.120 -0.1 510 1 0
15.198 -0.0 509 2 0
15.277 -0.0 510 0 0
15.355 -0.1 510 0 0
15.433 0.3 510 0 0
15.512 0.3 510 1 0
15.591 0.0 509 0 0
15.670 0.2 509 1 0
15.748 -0.0 509 2 0
15.826 0.2 511 0 0
15.905 0.2 509 0 0
15.983 -0.1 509 1 0
16.062 0.3 510 1 0
16.141 0.1 509 0 0
16.219 0.1 511 1 0
16.297 0.2 509 1 0
16.376 0.2 509 0 0
16.454 0.2 509 0 0
16.533 0.4 509 1 0
16.612 0.3 510 0 0
16.691 0.3 511 0 0
16.769 0.3 509 1 0
16.847 0.3 510 0 0
16.926 0.1 509 0 0
17.004 0.2 509 0 0
17.083 -0.1 509 1 0
17.162 0.0 511 0 0
17.240 -0.1 509 1 0
17.318 -0.3 509 1 0
17.397 0.0 509 0 0
17.475 0.0 509 0 0
17.554 0.0 509 1 0
17.633 0.1 509 1 0
17.712 0.1 510 0 0
17.789 0.0 508 1 0
17.868 0.1 509 0 0
17.947 0.3 509 0 0
18.025 0.1 509 0 0
18.104 -0.1 509 0 0
18.183 -0.3 509 1 0
18.260 -0.2 510 0 0
18.339 0.2 509 1 0
18.418 -0.2 509 1 0
18.497 -0.1 510 1 0
18.575 -0.2 509 0 0
18.654 -0.0 509 1 0
18.733 -0.1 510 1 0
18.810 0.1 509 1 0
18.889 0.1 509 0 0
18.968 0.1 509 1 0
19.046 -0.1 509 1 0
19.125 0.3 509 1 0
19.204 0.3 510 1 0
19.281 0.5 510 4 0
19.360 0.1 510 0 0
19.439 0.5 509 0 0
19.518 0.3 509 2 0
19.596 0.3 510 1 0
19.675 0.2 509 0 0
19.753 -0.1 510 0 0
19.831 -0.2 510 0 0
19.910 -0.0 509 0 0
19.989 0.1 509 0 0
20.067 0.0 509 1 0
20.146 0.3 510 1 0
20.225 -0.1 509 4 1
20.302 0.1 510 0 0
20.381 0.0 509 1 0
20.460 0.2 510 0 0
20.539 0.1 509 1 0
20.617 0.0 510 3 1
20.696 0.0 509 1 0
20.774 0.0 509 0 0
20.852 0.1 510 0 0
20.931 0.1 510 1 0
21.010 0.4 509 0 0
21.088 0.1 510 0 0
21.167 0.1 509 1 0
21.245 0.4 509 0 0
21.324 0.3 510 1 0
21.402 0.2 509 1 0
21.481 0.1 509 1 0
21.560 0.4 510 0 0
21.638 0.2 509 1 0
21.716 0.4 510 1 0
21.795 0.2 509 0 0
21.873 0.2 509 2 0
21.952 0.3 510 0 0
22.031 0.1 509 0 0
22.109 -0.0 509 1 1
22.188 0.0 509 1 0
22.266 0.1 510 1 0
22.345 0.1 510 1 0
22.423 0.1 509 0 0
22.502 0.3 510 0 0
22.581 -0.4 509 0 0
22.659 -0.1 510 2 0
22.737 -0.2 510 1 0
22.816 0.1 509 0 0
