0.126 0.0 495 0 0
0.204 -0.1 496 2 0
0.283 0.0 496 1 0
0.362 -0.1 496 0 0
0.440 0.0 495 1 0
0.519 -0.2 495 2 0
0.596 0.3 495 0 0
0.675 -0.1 494 1 0
0.754 -0.2 494 4 1
0.832 -0.3 494 2 0
0.911 0.1 493 0 0
0.990 -0.4 493 0 0
1.068 -0.2 493 2 0
1.146 -0.1 494 0 0
1.225 -0.3 492 1 0
1.303 0.1 495 0 0
1.382 -0.2 503 0 0
1.461 0.2 503 0 0
1.539 0.2 503 0 0
1.617 0.2 503 0 0
1.696 -0.1 503 0 0
1.774 0.2 503 2 0
1.853 -0.0 503 0 0
1.931 0.3 505 1 0
2.010 -0.0 504 0 0
2.088 0.4 502 1 0
2.166 -0.0 502 2 1
2.245 -0.1 503 0 0
2.324 -0.2 502 0 0
2.402 -0.1 503 3 0
2.481 -0.3 502 1 0
2.560 -0.1 503 0 1
2.637 -0.0 502 0 0
2.716 -0.2 502 0 0
2.794 0.0 502 1 0
2.873 -0.2 502 0 0
2.952 -0.0 502 2 0
3.030 0.1 502 0 0
3.108 0.1 502 0 0
3.187 -0.1 502 1 0
3.265 -0.2 502 1 0
3.344 -0.1 502 0 0
3.423 -0.2 501 0 0
3.501 -0.4 505 2 0
3.579 -0.3 502 0 0
3.658 -0.3 503 1 0
3.736 -0.3 502 0 0
3.815 -0.2 503 0 0
3.893 -0.1 502 0 0
3.972 -0.3 502 1 0
4.050 -0.1 502 0 0
4.128 -0.3 501 0 0
4.207 -0.3 501 1 0
4.286 -0.4 494 3 3
4.364 0.0 498 1 0
4.443 -0.3 499 0 0
4.521 -0.4 498 0 0
4.599 -0.4 497 1 0
4.678 -0.5 499 0 0
4.757 0.0 498 0 0
4.835 0.0 499 0 0
4.914 -0.1 499 0 0
4.992 -0.1 499 1 1
5.070 0.3 503 1 0
5.149 -0.1 502 2 0
5.227 0.0 502 0 0
5.306 -0.1 502 1 0
5.385 -0.2 503 0 0
5.463 -0.4 503 0 0
5.541 -0.2 503 0 0
5.620 0.1 503 0 0
5.698 -0.1 503 1 0
5.777 -0.3 497 2 0
5.856 0.0 500 0 0
5.934 -0.2 498 2 0
6.012 -0.1 497 0 0
6.090 -0.1 497 0 0
6.169 0.2 497 2 0
6.248 -0.3 497 0 0
6.326 -0.3 497 0 0
6.405 -0.3 497 1 0
6.483 -0.1 497 0 0
6.561 -0.2 501 0 0
6.640 0.1 501 2 0
6.719 -0.2 501 0 0
6.797 -0.0 501 0 0
6.876 -0.1 501 0 0
6.955 -0.3 501 1 1
7.032 -0.2 501 0 0
7.111 0.1 501 1 0
7.189 -0.3 501 0 0
7.268 -0.3 496 2 1
7.347 -0.3 496 0 0
7.425 -0.1 497 2 0
7.503 -0.3 498 1 0
7.582 -0.1 496 1 0
7.660 0.3 497 0 0
7.739 0.2 497 1 0
7.818 -0.1 498 1 0
7.896 0.1 497 0 0
7.974 -0.5 498 2 0
8.053 -0.1 501 0 0
8.131 -0.0 501 1 0
8.210 0.1 501 1 0
8.289 0.0 501 0 0
8.367 0.2 501 1 0
8.445 -0.1 501 0 0
8.523 -0.3 503 0 0
8.602 0.2 501 1 0
8.681 -0.1 502 0 0
8.759 -0.1 496 0 0
8.838 -0.3 496 2 1
8.916 -0.1 498 1 0
8.994 0.2 498 0 0
9.073 -0.0 497 0 0
9.152 0.1 498 0 0
9.230 -0.2 498 1 0
9.309 -0.2 498 0 0
9.388 -0.5 497 1 0
9.465 -0.4 498 1 0
9.544 -0.2 501 0 0
9.622 -0.5 501 0 0
9.701 -0.1 502 0 0
9.780 -0.5 502 0 0
9.858 -0.3 501 1 0
9.936 -0.5 501 1 0
10.015 -0.4 501 0 0
10.093 -0.3 501 1 0
10.172 -0.1 501 0 0
10.251 -0.2 497 0 0
10.330 -0.2 495 1 0
10.407 0.2 497 1 0
10.486 -0.3 498 1 0
10.565 0.1 498 1 0
10.643 -0.1 497 0 0
10.722 -0.2 497 0 0
10.801 -0.2 498 1 0
10.878 0.0 497 0 0
10.957 -0.2 497 1 0
11.036 -0.5 501 0 0
11.114 -0.3 501 0 0
11.193 -0.2 501 0 0
11.272 -0.1 501 1 0
11.351 -0.0 501 1 0
11.428 -0.3 501 0 0
11.507 -0.4 498 0 0
11.586 -0.2 497 1 0
11.664 -0.2 498 0 0
11.743 -0.1 497 0 0
11.822 -0.4 497 1 0
11.899 -0.3 498 0 0
11.978 -0.4 497 0 0
12.057 0.1 497 1 0
12.136 -0.5 500 1 0
12.214 -0.4 498 0 0
12.293 -0.4 497 1 0
12.371 -0.3 498 2 0
12.449 -0.2 498 0 0
12.528 -0.2 497 0 0
12.607 -0.4 497 0 0
12.685 -0.1 498 0 0
12.764 -0.4 498 0 0
12.843 -0.2 498 1 0
12.921 -0.5 498 0 0
12.999 -0.5 496 0 0
13.078 -0.1 498 0 0
13.157 -0.3 497 1 0
13.235 -0.6 498 0 0
13.314 -0.5 497 0 0
13.392 -0.1 497 1 0
13.470 -0.3 497 0 0
13.549 -0.3 498 1 0
13.628 -0.4 498 0 0
13.707 -0.5 498 0 0
13.785 -0.3 498 0 0
13.863 -0.4 497 0 0
13.942 -0.3 498 0 0
14.020 -0.4 497 0 0
14.099 -0.2 498 0 0
14.178 -0.3 497 0 0
14.256 -0.1 497 0 0
14.334 -0.2 498 1 0
14.413 -0.3 498 0 0
14.492 -0.1 497 0 0
14.570 -0.2 498 1 0
14.649 0.0 498 0 0
14.728 -0.0 497 0 0
14.806 -0.2 497 1 0
14.884 0.2 498 1 0
14.963 -0.1 497 0 0
15.041 -0.4 497 0 0
15.120 -0.3 497 0 0
15.199 -0.4 498 1 0
15.277 -0.5 498 1 0
15.355 -0.1 498 1 0
15.434 -0.1 498 0 0
15.513 -0.2 498 0 0
15.591 -0.4 498 0 0
15.670 -0.4 497 0 0
15.749 -0.5 497 0 0
15.826 -0.5 498 1 0
15.905 -0.3 498 1 0
15.984 -0.5 498 1 0
16.062 -0.3 497 0 0
16.141 -0.5 498 0 0
16.220 -0.2 498 1 0
16.299 -0.5 498 0 0
16.376 -0.5 497 0 0
16.455 -0.3 497 1 0
16.534 -0.0 497 1 0
16.612 -0.1 498 0 0
16.691 -0.4 497 0 0
16.770 -0.6 498 1 0
16.847 -0.5 497 0 0
16.926 0.1 498 0 0
17.005 -0.0 496 0 0
17.084 0.2 498 1 0
17.162 -0.0 497 0 0
17.241 -0.1 496 2 0
17.319 0.0 498 1 0
17.397 -0.3 500 0 0
17.476 -0.4 497 1 0
17.555 -0.5 497 2 0
17.633 -0.3 498 0 0
17.712 -0.3 497 0 0
17.790 0.1 497 0 0
17.868 -0.3 496 0 0
17.947 0.3 498 0 0
18.026 -0.4 497 0 0
18.105 -0.2 497 0 0
18.183 -0.1 498 0 0
18.262 0.1 497 0 0
18.340 -0.4 498 0 0
18.418 -0.2 498 1 0
18.497 -0.1 498 0 0
18.576 -0.4 497 0 0
18.654 -0.0 497 1 0
18.733 -0.2 498 0 0
18.811 -0.3 498 0 0
18.890 -0.1 497 2 0
18.968 0.1 498 1 0
19.047 0.0 497 0 0
19.126 0.4 497 1 0
19.204 -0.1 498 1 0
19.282 -0.1 498 0 0
19.361 -0.1 497 0 0
19.439 -0.2 497 1 0
19.518 -0.2 497 0 0
19.597 -0.1 498 0 0
19.676 -0.1 497 0 0
19.753 0.0 496 1 0
19.832 0.0 497 0 0
19.911 0.1 497 0 0
19.989 -0.1 496 1 0
20.068 -0.3 498 1 0
20.147 -0.1 497 0 0
20.225 -0.4 497 0 0
20.303 -0.0 497 1 0
20.382 -0.2 498 0 0
20.460 -0.1 497 0 0
20.539 -0.2 497 1 0
20.618 -0.3 500 0 0
20.697 -0.2 497 0 0
20.774 0.0 497 1 0
20.853 -0.4 497 1 0
20.932 -0.3 497 0 0
21.010 -0.4 497 1 0
21.089 -0.4 498 1 0
21.168 -0.3 497 0 0
21.245 -0.2 496 0 0
21.324 -0.4 498 1 0
21.403 -0.4 497 0 0
21.482 -0.1 498 0 0
21.560 0.0 497 0 0
21.639 -0.0 497 0 0
21.718 -0.1 498 1 0
21.795 -0.2 497 0 0
21.874 -0.3 497 0 0
21.953 -0.6 497 1 0
22.031 -0.4 498 0 0
22.110 -0.3 498 1 0
22.189 -0.4 497 0 0
22.267 -0.2 498 0 0
22.345 0.1 497 0 0
22.424 -0.1 497 0 0
22.503 -0.1 497 0 0
22.581 -0.3 498 0 0
22.660 -0.1 500 0 0
22.738 0.1 495 0 0
22.816 -0.1 498 0 0
22.895 -0.2 497 0 0
22.974 -0.1 497 0 0
23.053 -0.3 498 1 0
23.131 -0.1 497 0 0
23.209 -0.2 497 0 0
23.288 -0.1 497 0 0
23.366 -0.1 498 0 0
23.445 0.1 497 0 0
23.524 -0.1 497 0 0
23.602 -0.2 497 1 0
23.681 0.0 497 0 0
23.759 -0.3 498 0 0
23.837 0.1 497 0 0
23.916 -0.1 497 1 0
23.995 0.1 496 0 0
24.074 0.0 497 1 0
24.152 -0.2 497 1 0
24.230 -0.1 497 0 0
24.309 -0.1 500 0 0
24.387 0.0 497 2 0
24.466 -0.4 497 1 0
24.545 -0.2 497 0 0
24.623 -0.3 497 1 0
24.701 -0.1 497 1 0
24.780 -0.0 501 0 0
24.859 -0.5 497 0 0
24.937 -0.6 497 1 0
25.016 -0.5 497 0 0
25.095 -0.3 497 0 0
25.172 -0.3 497 0 0
25.251 -0.2 498 0 0
25.330 -0.1 497 0 0
25.408 -0.4 497 0 0
25.487 -0.3 496 1 0
25.566 -0.3 498 0 0
25.644 -0.2 497 0 0
25.722 -0.1 498 0 0
25.801 -0.1 498 0 0
25.880 0.1 497 0 0
25.958 -0.3 498 0 0
26.037 -0.0 497 1 0
26.116 0.4 499 1 0
26.193 -0.2 498 0 0
26.272 -0.2 498 1 0
26.351 0.2 497 0 0
26.429 0.2 498 0 0
26.508 0.0 497 1 0
26.587 -0.1 497 0 0
26.665 -0.1 498 2 0
