  Time, Press(Pa), Height(m), Height(f), Speed(m/s), Speed(mph), Speed(mach), Accel(m/s²), Accel(ft/s²),  Accel(g)
 0,000,     91802,       0,0,       0,0,       0,00,       0,00,      0,0000,        0,00,         0,00,    0,0000
 0,192,     92303,     -45,1,    -147,9,      53,67,     120,06,      0,1565,      412,19,      1352,33,   42,0317
 0,384,     91763,       3,5,      11,5,     159,44,     356,66,      0,4648,      369,83,      1213,35,   37,7120
 0,576,     90820,      88,9,     291,8,     260,04,     581,69,      0,7581,      367,33,      1205,15,   37,4573
 0,768,     90288,     137,4,     450,9,     287,09,     642,19,      0,8370,      204,56,       671,14,   20,8597
 0,960,     89760,     185,8,     609,6,     262,91,     588,12,      0,7665,        9,26,        30,38,    0,9443
 1,152,     89302,     227,9,     747,9,     243,36,     544,39,      0,7095,      -71,20,      -233,61,   -7,2607
 1,344,     88770,     277,1,     909,2,     235,73,     527,32,      0,6873,      -65,62,      -215,28,   -6,6911
 1,536,     88290,     321,7,    1055,4,     226,01,     505,58,      0,6589,      -57,52,      -188,71,   -5,8652
 1,728,     87864,     361,4,    1185,7,     211,79,     473,77,      0,6175,      -60,02,      -196,92,   -6,1204
 1,920,     87490,     396,4,    1300,6,     200,35,     448,18,      0,5841,      -55,21,      -181,12,   -5,6294
 2,112,     87063,     436,5,    1432,2,     193,57,     432,99,      0,5643,      -44,88,      -147,26,   -4,5768
 2,304,     86686,     472,1,    1548,8,     186,53,     417,26,      0,5438,      -40,52,      -132,93,   -4,1315
 2,496,     86327,     506,0,    1660,2,     177,62,     397,33,      0,5179,      -41,12,      -134,91,   -4,1930
 2,688,     86000,     537,1,    1762,1,     169,60,     379,38,      0,4945,      -38,75,      -127,13,   -3,9513
 2,880,     85648,     570,6,    1872,0,     163,76,     366,32,      0,4774,      -32,80,      -107,61,   -3,3446
 3,072,     85363,     597,8,    1961,3,     158,96,     355,59,      0,4635,      -28,66,       -94,03,   -2,9226
