8,95	4114	113,4F	9,0
9,00	4138	113,4F	9,0
9,05	4164	113,4F	9,0
9,10	4187	113,4F	9,0
9,15	4210	113,4F	9,0
9,20	4233	113,4F	9,0
9,25	4259	113,4F	9,0
9,30	4278	113,4F	9,0
9,35	4303	113,4F	9,0
9,40	4325	113,4F	9,0
9,45	4347	113,4F	9,0
9,50	4372	113,4F	9,0
9,55	4396	113,4F	9,0
9,60	4418	113,4F	9,0
9,65	4442	113,4F	9,0
9,70	4463	113,4F	9,0
9,75	4484	113,4F	9,0
9,80	4508	113,4F	9,0
9,85	4530	113,4F	9,0
9,90	4550	113,4F	9,0
9,95	4575	113,4F	9,0
10,00	4597	113,4F	9,0
10,05	4619	113,4F	9,0
10,10	4642	113,4F	9,0
10,15	4664	113,4F	9,0
10,20	4687	113,4F	9,0
10,25	4704	113,4F	9,0
10,30	4726	113,3F	9,0
10,35	4746	113,4F	9,0
10,40	4769	113,4F	9,0
10,45	4787	113,4F	9,0
10,50	4816	113,4F	9,0
10,55	4833	113,4F	9,0
10,60	4858	113,4F	9,0
10,65	4875	113,4F	9,0
10,70	4899	113,4F	9,0
10,75	4917	113,4F	9,0
10,80	4934	113,4F	9,0
10,85	4956	113,4F	9,0
10,90	4977	113,4F	9,0
10,95	4999	113,4F	9,0
11,00	5022	113,4F	9,0
11,05	5040	113,4F	9,0
11,10	5058	113,4F	9,0
11,15	5075	113,4F	9,0
11,20	5098	113,4F	9,0
11,25	5116	113,4F	9,0
11,30	5136	113,4F	9,0
11,35	5152	113,4F	9,0
11,40	5174	113,4F	9,0
11,45	5192	113,4F	9,0
11,50	5213	113,4F	9,0
11,55	5228	113,4F	9,0
11,60	5248	113,4F	9,0
11,65	5266	113,4F	9,0
11,70	5285	113,4F	9,0
11,75	5303	113,4F	9,0
11,80	5319	113,4F	9,0
11,85	5339	113,4F	9,0
11,90	5357	113,4F	9,0
11,95	5380	113,4F	9,0
12,00	5402	113,4F	9,0
12,05	5416	113,4F	9,0
12,10	5433	113,4F	9,0
12,15	5452	113,3F	9,0
12,20	5468	113,4F	9,0
12,25	5487	113,4F	9,0
12,30	5502	113,4F	9,0
12,35	5521	113,4F	9,0
12,40	5537	113,4F	9,0
12,45	5554	113,4F	9,0
12,50	5574	113,4F	9,0
12,55	5588	113,4F	9,0
12,60	5605	113,4F	9,0
12,65	5622	113,3F	9,0
12,70	5639	113,4F	9,0
12,75	5654	113,4F	9,0
12,80	5672	113,4F	9,0
12,85	5690	113,3F	9,0
12,90	5705	113,4F	9,0
12,95	5721	113,4F	9,0
13,00	5738	113,4F	9,0
13,05	5753	113,4F	9,0
13,10	5769	113,4F	9,0
13,15	5785	113,4F	9,0
13,20	5802	113,4F	9,0
13,25	5818	113,4F	9,0
13,30	5832	113,4F	9,0
13,35	5848	113,4F	9,0
13,40	5863	113,4F	9,0
13,45	5882	113,4F	9,0
13,50	5898	113,4F	9,0
13,55	5912	113,4F	9,0
13,60	5927	113,4F	9,0
13,65	5941	113,3F	9,0
13,70	5958	113,4F	9,0
13,75	5977	113,3F	9,0
13,80	5987	113,4F	9,0
13,85	6003	113,4F	9,0
13,90	6016	113,4F	9,0
13,95	6028	113,4F	9,0
14,00	6046	113,4F	9,0
14,05	6062	113,4F	9,0
14,10	6075	113,4F	9,0
14,15	6090	113,4F	9,0
14,20	6102	113,3F	9,0
14,25	6118	113,4F	9,0
14,30	6131	113,4F	9,0
14,35	6142	113,4F	9,0
14,40	6157	113,4F	9,0
14,45	6171	113,4F	9,0
14,50	6186	113,3F	9,0
14,55	6198	113,3F	9,0
14,60	6211	113,3F	9,0
14,65	6226	113,4F	9,0
14,70	6238	113,4F	9,0
14,75	6252	113,4F	9,0
14,80	6265	113,4F	9,0
14,85	6277	113,4F	9,0
14,90	6293	113,4F	9,0
14,95	6305	113,4F	9,0
15,00	6318	113,4F	9,0
15,05	6329	113,4F	9,0
15,10	6343	113,3F	9,0
15,15	6354	113,3F	9,0
15,20	6367	113,4F	9,0
15,25	6379	113,3F	9,0
15,30	6392	113,3F	9,0
15,35	6403	113,4F	9,0
15,40	6417	113,4F	9,0
15,45	6430	113,4F	9,0
15,50	6442	113,4F	9,0
15,55	6455	113,3F	9,0
15,60	6466	113,4F	9,0
15,65	6478	113,4F	9,0
15,70	6488	113,4F	9,0
15,75	6498	113,4F	9,0
15,80	6507	113,4F	9,0
15,85	6521	113,3F	9,0
15,90	6531	113,4F	9,0
15,95	6543	113,4F	9,0
16,00	6553	113,4F	9,0
16,05	6566	113,3F	9,0
16,10	6574	113,3F	9,0
16,15	6583	113,4F	9,0
16,20	6596	113,3F	9,0
16,25	6607	113,4F	9,0
16,30	6619	113,4F	9,0
16,35	6631	113,3F	9,0
16,40	6639	113,4F	9,0
16,45	6651	113,4F	9,0
16,50	6661	113,4F	9,0
16,55	6672	113,3F	9,0
16,60	6685	113,4F	9,0
16,65	6694	113,3F	9,0
16,70	6702	113,3F	9,0
16,75	6712	113,3F	9,0
16,80	6721	113,3F	9,0
16,85	6729	113,3F	9,0
16,90	6740	113,3F	9,0
16,95	6750	113,3F	9,0
17,00	6762	113,3F	9,0
17,05	6771	113,3F	9,0
17,10	6781	113,3F	9,0
17,15	6786	113,3F	9,0
17,20	6796	113,3F	9,0
17,25	6806	113,3F	9,0
17,30	6815	113,3F	9,0
17,35	6823	113,3F	9,0
17,40	6832	113,3F	9,0
17,45	6839	113,3F	9,0
17,50	6847	113,4F	9,0
17,55	6859	113,3F	9,0
17,60	6865	113,3F	9,0
17,65	6877	113,3F	9,0
17,70	6887	113,3F	9,0
17,75	6893	113,3F	9,0
17,80	6902	113,3F	9,0
17,85	6910	113,3F	9,0
17,90	6919	113,3F	9,0
17,95	6924	113,3F	9,0
18,00	6934	113,3F	9,0
18,05	6941	113,3F	9,0
18,10	6949	113,3F	9,0
18,15	6954	113,3F	9,0
18,20	6965	113,3F	9,0
18,25	6971	113,3F	9,0
18,30	6978	113,3F	9,0
18,35	6986	113,3F	9,0
18,40	6993	113,3F	9,0
18,45	6998	113,3F	9,0
18,50	7004	113,3F	9,0
18,55	7011	113,3F	9,0
18,60	7019	113,3F	9,0
18,65	7025	113,3F	9,0
18,70	7030	113,3F	9,0
18,75	7038	113,3F	9,0
18,80	7047	113,3F	9,0
18,85	7056	113,3F	9,0
18,90	7059	113,3F	9,0
18,95	7066	113,3F	9,0
19,00	7071	113,3F	9,0
19,05	7077	113,3F	9,0
19,10	7084	113,3F	9,0
19,15	7089	113,3F	9,0
19,20	7096	113,3F	9,0
19,25	7102	113,3F	9,0
19,30	7107	113,3F	9,0
19,35	7114	113,3F	9,0
19,40	7119	113,3F	9,0
19,45	7124	113,3F	9,0
19,50	7130	113,3F	9,0
19,55	7136	113,3F	9,0
19,60	7139	113,3F	9,0
19,65	7145	113,3F	9,0
19,70	7151	113,3F	9,0
19,75	7155	113,3F	9,0
19,80	7161	113,3F	9,0
19,85	7164	113,3F	9,0
19,90	7173	113,3F	9,0
19,95	7178	113,3F	9,0
20,00	7182	113,3F	9,0
20,05	7187	113,3F	9,0
20,10	7192	113,3F	9,0
20,15	7197	113,3F	9,0
20,20	7200	113,3F	9,0
20,25	7205	113,3F	9,0
20,30	7208	113,3F	9,0
20,35	7216	113,3F	9,0
20,40	7216	113,3F	9,0
20,45	7222	113,3F	9,0
20,50	7226	113,3F	9,0
20,55	7227	113,3F	9,0
20,60	7232	113,3F	9,0
20,65	7235	113,3F	9,0
20,70	7241	113,3F	9,0
20,75	7245	113,3F	9,0
20,80	7249	113,3F	9,0
20,85	7249	113,3F	9,0
20,90	7253	113,3F	9,0
20,95	7257	113,3F	9,0
21,00	7259	113,3F	9,0
21,05	7263	113,3F	9,0
21,10	7265	113,3F	9,0
21,15	7269	113,3F	9,0
21,20	7274	113,3F	9,0
21,25	7275	113,3F	9,0
21,30	7278	113,3F	9,0
21,35	7282	113,3F	9,0
21,40	7282	113,3F	9,0
21,45	7284	113,3F	9,0
21,50	7288	113,3F	9,0
21,55	7290	113,3F	9,0
21,60	7293	113,3F	9,0
21,65	7295	113,3F	9,0
21,70	7296	113,3F	9,0
21,75	7299	113,3F	9,0
21,80	7300	113,3F	9,0
21,85	7303	113,3F	9,0
21,90	7305	113,3F	9,0
21,95	7305	113,3F	9,0
22,00	7306	113,3F	9,0
22,05	7309	113,3F	9,0
22,10	7312	113,3F	9,0
22,15	7311	113,3F	9,0
22,20	7312	113,3F	9,0
22,25	7316	113,3F	9,0
22,30	7316	113,3F	9,0
22,35	7317	113,3F	9,0
22,40	7321	113,3F	9,0
22,45	7322	113,3F	9,0
22,50	7321	113,3F	9,0
22,55	7322	113,3F	9,0
22,60	7324	113,3F	9,0
22,65	7323	113,3F	9,0
22,70	7325	113,3F	9,0
22,75	7324	113,3F	9,0
22,80	7323	113,3F	5,4
22,85	7324	113,3F	5,4
22,90	7326	113,3F	5,4
22,95	7326	113,3F	5,4
23,00	7324	113,3F	5,4
23,05	7324	113,3F	5,4
23,10	7325	113,3F	5,4
23,15	7323	113,3F	5,4
23,20	7328	113,3F	5,5
23,25	7303	113,3F	3,3
23,30	7325	113,3F	5,3
23,35	7329	113,3F	5,4
23,40	7330	113,3F	5,4
23,45	7331	113,3F	8,2
23,50	7335	113,3F	8,4
23,55	7341	113,3F	8,5
23,60	7350	113,3F	8,5
23,65	7358	113,3F	8,6
23,70	7359	113,3F	8,6
23,75	7343	113,3F	8,6
23,80	7330	113,3F	8,6
23,85	7343	113,3F	8,7
23,90	7377	113,3F	8,7
23,95	7407	113,3F	8,7
24,00	7378	113,3F	8,7
24,05	7364	113,3F	8,7
24,10	7354	113,3F	8,7
24,15	7399	113,3F	8,7
24,20	7414	113,3F	8,7
24,25	7465	113,3F	8,7
24,30	7474	113,3F	8,7
24,35	7530	113,3F	8,7
24,40	7529	113,3F	8,8
24,45	7468	113,3F	8,8
24,50	7427	113,3F	8,8
24,55	7402	113,3F	8,8
24,60	7371	113,3F	8,8
24,65	7325	113,2F	8,8
24,70	7321	113,3F	8,8
24,75	7380	113,3F	8,8
24,80	7362	113,3F	8,8
24,85	7403	113,3F	8,8
24,90	7354	113,3F	8,8
24,95	7334	113,3F	8,8
25,00	7317	113,3F	8,8
25,05	7311	113,2F	8,8
25,10	7311	113,2F	8,8
25,15	7313	113,3F	8,8
25,20	7324	113,2F	8,8
25,25	7346	113,2F	8,8
25,30	7381	113,2F	8,8
25,35	7368	113,2F	8,8
25,40	7316	113,2F	8,8
25,45	7343	113,2F	8,8
25,50	7362	113,2F	8,8
25,55	7353	113,2F	8,8
25,60	7335	113,2F	8,8
25,65	7308	113,2F	8,8
25,70	7282	113,2F	8,8
25,75	7278	113,2F	8,8
25,80	7274	113,2F	8,9
25,85	7280	113,2F	8,8
25,90	7280	113,2F	8,9
25,95	7285	113,2F	8,9
26,00	7279	113,2F	8,9
26,05	7284	113,2F	8,9
26,10	7307	113,2F	8,9
26,15	7332	113,2F	8,9
26,20	7308	113,2F	8,9
26,25	7300	113,2F	8,9
26,30	7307	113,2F	8,9
26,35	7299	113,2F	8,9
26,40	7278	113,2F	8,9
26,45	7269	113,2F	8,9
26,50	7274	113,2F	8,9
26,55	7269	113,2F	8,9
26,60	7270	113,2F	8,9
26,65	7280	113,2F	8,9
26,70	7274	113,2F	8,9
26,75	7249	113,2F	8,9
26,80	7226	113,2F	8,9
26,85	7198	113,2F	8,9
26,90	7207	113,2F	8,9
26,95	7204	113,2F	8,9
27,00	7210	113,2F	8,9
27,05	7223	113,2F	8,9
27,10	7219	113,2F	8,9
27,15	7228	113,1F	8,9
27,20	7236	113,1F	8,9
27,25	7229	113,2F	8,9
27,30	7230	113,2F	8,9
27,35	7241	113,1F	8,9
27,40	7246	113,2F	8,9
27,45	7251	113,2F	8,9
27,50	7241	113,2F	8,9
27,55	7229	113,1F	8,9
27,60	7198	113,1F	8,9
27,65	7191	113,2F	8,9
27,70	7190	113,1F	8,9
27,75	7187	113,1F	8,9
27,80	7186	113,1F	8,9
27,85	7180	113,1F	8,9
27,90	7164	113,1F	8,9
27,95	7150	113,1F	8,9
28,00	7162	113,1F	8,9
28,05	7151	113,1F	8,9
28,10	7163	113,1F	8,9
28,15	7164	113,1F	8,9
28,20	7144	113,1F	8,9
28,25	7122	113,1F	8,9
28,30	7107	113,1F	8,9
28,35	7084	113,1F	8,9
28,40	7085	113,1F	8,9
28,45	7088	113,1F	8,9
28,50	7086	113,1F	8,9
28,55	7084	113,1F	8,9
28,60	7103	113,1F	8,9
28,65	7116	113,1F	8,9
28,70	7118	113,1F	8,9
28,75	7113	113,1F	8,9
28,80	7122	113,1F	8,9
28,85	7118	113,1F	8,9
28,90	7114	113,1F	8,9
28,95	7102	113,1F	8,9
29,00	7093	113,1F	8,9
29,05	7071	113,1F	8,9
29,10	7045	113,1F	8,9
29,15	7039	113,1F	8,9
29,20	7029	113,1F	8,9
29,25	7030	113,1F	8,9
29,30	7027	113,1F	8,9
29,35	7027	113,1F	8,9
29,40	7028	113,1F	8,9
29,45	7024	113,1F	8,9
29,50	7010	113,1F	8,9
29,55	7002	113,1F	8,9
29,60	7016	113,1F	8,9
29,65	7001	113,1F	8,9
29,70	7007	113,1F	8,9
29,75	6994	113,1F	8,9
29,80	6996	113,1F	8,9
29,85	6980	113,1F	8,9
29,90	6985	113,1F	8,9
29,95	6989	113,1F	8,9
30,00	6973	113,1F	8,9
30,05	6975	113,1F	8,9
30,10	6971	113,1F	8,9
30,15	6965	113,1F	8,9
30,20	6966	113,1F	8,9
30,25	6950	113,1F	8,9
30,30	6953	113,1F	8,9
30,35	6954	113,1F	8,9
30,40	6958	113,1F	8,9
30,45	6955	113,1F	8,9
30,50	6945	113,1F	8,9
30,55	6947	113,1F	8,9
30,60	6937	113,1F	8,9
30,65	6932	113,1F	8,9
30,70	6930	113,1F	8,9
30,75	6928	113,1F	8,9
